quality,proportion
augminor7,0.13497536945812807
fulldim7,0.1330049261083744
augmajor7,0.13004926108374384
minormajor7,0.12315270935960591
major7,0.12216748768472907
majorminor7,0.12118226600985221
minor7,0.11921182266009853
halfdim7,0.11625615763546798
