poly,proportion
2a3,0.038135593220338986
3a4,0.038135593220338986
3a5,0.038135593220338986
4a7,0.038135593220338986
5a6,0.038135593220338986
5a7,0.038135593220338986
6a7,0.038135593220338986
2a5,0.03742937853107345
4a5,0.03742937853107345
5a8,0.03742937853107345
8a9,0.03742937853107345
3a7,0.03672316384180791
4a9,0.03672316384180791
5a9,0.03672316384180791
7a8,0.03672316384180791
2a7,0.036016949152542374
7a9,0.036016949152542374
3a8,0.0346045197740113
5a11,0.0346045197740113
7a11,0.03389830508474576
9a11,0.03389830508474576
6a11,0.033192090395480225
8a11,0.033192090395480225
9a10,0.033192090395480225
7a12,0.03248587570621469
10a11,0.03248587570621469
11a12,0.03248587570621469
7a10,0.03036723163841808
