cluster,max_label,max_proportion
0,2a7,0.06779661
1,10a11,0.06530612
2,2a3,0.10576923
3,5a8,0.057761732
4,3a5,0.05952381
5,4a9,0.04950495
6,5a11,0.048484847
7,3a7,0.07058824
8,3a4,0.118421055
9,3a4,0.05511811
10,6a11,0.049079753
11,11a12,0.060606062
12,3a4,0.06930693
13,8a9,0.06
14,2a7,0.069767445
15,10a11,0.051282052
16,2a5,0.0875
17,2a5,0.05839416
18,2a5,0.056074765
19,5a11,0.05479452
20,11a12,0.10526316
21,11a12,0.05909091
22,2a3,0.203125
23,5a11,0.049689442
24,8a9,0.059880238
25,4a5,0.0882353
26,4a9,0.054054055
27,2a5,0.056497175
28,2a3,0.375
29,2a5,0.1
30,4a5,0.060344826
31,2a3,0.084745765
32,2a5,0.05263158
33,4a5,0.055045873
34,5a6,0.07826087
35,2a3,0.17857143
36,4a5,0.06666667
37,2a3,0.2413793
38,5a6,0.055555556
39,2a3,0.2173913
40,6a11,0.08219178
41,9a10,0.11111111
