cluster,max_label,max_proportion
0,4a5,0.060344826
1,7a8,0.07096774
2,5a8,0.078947365
3,4a5,0.055045873
4,2a5,0.11363637
5,8a9,0.059880238
6,2a3,0.375
7,3a4,0.069767445
8,5a7,0.06
9,9a10,0.08029197
10,2a3,0.09615385
11,2a7,0.10344828
12,2a5,0.13043478
13,5a11,0.07096774
14,2a5,0.1
15,3a5,0.069767445
16,5a6,0.07826087
17,11a12,0.069767445
18,7a8,0.056074765
19,6a11,0.08219178
20,4a5,0.0952381
21,10a11,0.102564104
22,3a8,0.10655738
23,3a4,0.09859155
24,11a12,0.082474224
25,3a7,0.071428575
26,2a7,0.09
27,5a11,0.083333336
28,2a5,0.060606062
29,4a9,0.06382979
30,4a7,0.073529415
31,4a9,0.08
32,2a3,0.54545456
33,4a5,0.06363636
34,3a4,0.15
35,4a5,0.08955224
36,3a8,0.08108108
37,4a5,0.071428575
38,8a9,0.08510638
39,2a7,0.09615385
40,7a9,0.083333336
41,2a7,0.10810811
42,2a7,0.12820514
43,2a3,0.115384616
44,2a3,0.18181819
45,2a3,0.0862069
46,9a10,0.09876543
47,10a11,0.078431375
48,2a3,0.069767445
49,3a5,0.064935066
50,5a8,0.06779661
51,7a8,0.07865169
52,10a11,0.16666667
53,11a12,0.125
54,3a8,0.055555556
55,2a7,0.0882353
56,3a4,0.11111111
57,2a3,0.25
58,2a3,0.08571429
59,4a5,0.07317073
60,6a7,0.057142857
61,4a9,0.048780486
62,3a4,0.08163265
63,10a11,0.06666667
64,11a12,0.13846155
65,11a12,0.18181819
66,11a12,0.15384616
67,2a7,0.093023255
68,4a9,0.06451613
69,3a4,0.27272728
70,8a9,0.05882353
71,3a8,0.083333336
72,9a11,0.094339624
73,2a7,0.13636364
74,10a11,0.16666667
75,5a11,0.083333336
76,7a12,0.1
77,2a7,0.083333336
78,2a5,0.12
79,2a5,0.12195122
80,2a3,0.625
81,4a5,0.12
82,2a3,0.5
83,9a10,0.11111111
