poly,proportion
9a10,0.08029197080291971
8a9,0.08029197080291971
9a11,0.072992700729927
5a6,0.06569343065693431
10a11,0.058394160583941604
11a12,0.051094890510948905
8a11,0.051094890510948905
7a9,0.043795620437956206
7a10,0.043795620437956206
7a11,0.043795620437956206
5a7,0.043795620437956206
6a7,0.043795620437956206
7a8,0.0364963503649635
4a9,0.0364963503649635
5a9,0.0364963503649635
5a11,0.0364963503649635
6a11,0.0364963503649635
4a5,0.0364963503649635
7a12,0.029197080291970802
3a5,0.029197080291970802
4a7,0.014598540145985401
5a8,0.014598540145985401
3a4,0.014598540145985401
