poly,proportion
2a5,0.058394160583941604
2a7,0.058394160583941604
3a5,0.051094890510948905
3a4,0.051094890510948905
2a3,0.051094890510948905
3a8,0.043795620437956206
3a7,0.043795620437956206
4a5,0.043795620437956206
5a6,0.043795620437956206
4a9,0.0364963503649635
5a8,0.0364963503649635
5a9,0.0364963503649635
7a8,0.0364963503649635
7a9,0.0364963503649635
4a7,0.0364963503649635
5a7,0.0364963503649635
5a11,0.029197080291970802
6a11,0.029197080291970802
7a10,0.029197080291970802
7a11,0.029197080291970802
7a12,0.029197080291970802
8a9,0.029197080291970802
6a7,0.029197080291970802
8a11,0.021897810218978103
9a10,0.021897810218978103
9a11,0.021897810218978103
10a11,0.014598540145985401
11a12,0.014598540145985401
