cluster,max_label,max_proportion
0,2a3,0.045454547
1,2a3,0.035785288
2,7a9,0.25
3,2a3,0.036217302
4,7a11,0.041860465
5,2a3,0.035714287
6,9a10,1.0
7,8a11,0.1724138
8,7a11,0.08064516
9,2a3,0.035714287
10,2a3,0.05106383
11,11a12,0.5
12,7a12,1.0
13,8a11,0.11111111
14,6a11,1.0
15,2a3,0.036809817
16,2a3,0.0625
17,2a3,0.03837953
18,7a11,0.25
19,2a3,0.036474165
20,8a11,0.25
21,9a10,1.0
22,7a12,0.5
23,7a12,1.0
24,11a12,0.75
25,10a11,1.0
26,5a7,1.0
27,7a11,0.2
28,6a11,0.067307696
29,11a12,1.0
30,11a12,1.0
31,8a11,1.0
32,8a9,1.0
33,4a9,0.5
34,6a11,1.0
35,11a12,1.0
36,2a3,0.035714287
37,3a7,0.08571429
38,8a11,1.0
39,11a12,1.0
40,4a9,1.0
41,5a9,1.0
