poly,proportion
7a10,0.07142857142857142
7a11,0.06190476190476191
10a11,0.06190476190476191
11a12,0.05714285714285714
6a11,0.05238095238095238
7a8,0.047619047619047616
9a10,0.047619047619047616
9a11,0.047619047619047616
5a11,0.047619047619047616
6a7,0.04285714285714286
7a9,0.0380952380952381
7a12,0.03333333333333333
5a7,0.03333333333333333
4a7,0.03333333333333333
4a9,0.02857142857142857
5a9,0.02857142857142857
8a9,0.02857142857142857
5a8,0.02857142857142857
8a11,0.02857142857142857
3a7,0.02857142857142857
3a8,0.023809523809523808
5a6,0.023809523809523808
2a7,0.023809523809523808
3a4,0.01904761904761905
3a5,0.01904761904761905
4a5,0.01904761904761905
2a5,0.014285714285714285
2a3,0.009523809523809525
