poly,proportion
2a3,0.045454545454545456
2a5,0.04292929292929293
2a7,0.04292929292929293
3a4,0.04292929292929293
3a5,0.04040404040404041
3a7,0.04040404040404041
4a5,0.04040404040404041
6a7,0.04040404040404041
7a12,0.04040404040404041
4a7,0.03787878787878788
5a6,0.03787878787878788
5a7,0.03787878787878788
5a11,0.03787878787878788
10a11,0.03787878787878788
4a9,0.03535353535353535
5a8,0.03535353535353535
7a10,0.03535353535353535
3a8,0.03282828282828283
7a11,0.03282828282828283
8a9,0.03282828282828283
5a9,0.030303030303030304
7a8,0.030303030303030304
7a9,0.030303030303030304
8a11,0.030303030303030304
9a10,0.030303030303030304
6a11,0.027777777777777776
9a11,0.025252525252525252
11a12,0.025252525252525252
