cluster,max_label,max_proportion
0,2a3,0.035856575
1,7a10,1.0
2,8a11,0.072
3,3a7,0.08571429
4,8a11,0.2857143
5,2a7,0.04265403
6,7a12,0.375
7,7a11,0.0862069
8,2a3,0.064638786
9,9a11,0.1764706
10,2a3,0.04265403
11,7a10,0.07177033
12,4a9,0.06349207
13,2a3,0.054054055
14,7a8,0.15384616
15,2a3,0.0625
16,2a3,0.036363635
17,9a11,0.5
18,4a9,1.0
19,4a5,1.0
20,11a12,0.15254237
21,8a11,0.2777778
22,7a9,0.33333334
23,7a12,1.0
24,2a3,0.083333336
25,8a11,0.11363637
26,8a11,0.104166664
27,6a11,0.067307696
28,3a4,0.2
29,6a11,1.0
30,11a12,0.33333334
31,11a12,1.0
32,8a9,1.0
33,8a11,0.5
34,7a11,0.33333334
35,11a12,1.0
36,9a11,0.6666667
37,2a3,1.0
38,7a12,1.0
39,2a3,1.0
40,4a9,0.5
41,5a9,1.0
42,7a8,0.5
43,2a5,0.08256881
44,7a12,1.0
45,7a12,0.5
46,7a8,0.33333334
47,11a12,0.5
48,11a12,0.16666667
49,2a3,0.035856575
50,4a9,0.09090909
51,3a7,1.0
52,2a3,0.04568528
53,9a10,1.0
54,9a11,0.4
55,7a11,0.2
56,7a10,1.0
57,3a8,1.0
58,7a12,1.0
59,2a5,1.0
60,11a12,1.0
61,11a12,1.0
62,2a7,1.0
63,8a11,1.0
64,2a3,0.036809817
65,5a6,1.0
66,4a9,1.0
67,4a9,0.5
68,3a8,1.0
69,6a11,1.0
70,3a8,1.0
71,8a9,1.0
72,7a9,1.0
73,7a12,1.0
74,9a10,1.0
75,2a5,1.0
76,8a11,1.0
77,7a9,1.0
78,2a3,1.0
79,11a12,1.0
80,2a3,0.036474165
81,4a9,1.0
82,3a8,1.0
83,11a12,1.0
84,4a7,1.0
85,5a11,1.0
86,10a11,1.0
87,9a10,1.0
88,4a9,0.09090909
89,8a11,1.0
90,8a11,0.5
91,11a12,1.0
92,4a9,0.5
93,5a11,1.0
94,11a12,1.0
95,8a9,1.0
96,7a12,1.0
97,7a12,1.0
98,9a11,1.0
99,11a12,1.0
100,11a12,0.75
101,7a12,1.0
102,3a4,1.0
103,10a11,1.0
104,7a11,1.0
105,3a8,1.0
106,3a8,0.5
107,5a7,1.0
108,11a12,1.0
109,10a11,1.0
110,7a12,1.0
111,9a10,1.0
