poly,proportion
3a7,0.03622497616777884
3a8,0.03622497616777884
4a5,0.03622497616777884
4a7,0.03622497616777884
4a9,0.03622497616777884
5a6,0.03622497616777884
5a7,0.03622497616777884
5a8,0.03622497616777884
5a9,0.03622497616777884
5a11,0.03622497616777884
6a7,0.03622497616777884
6a11,0.03622497616777884
7a8,0.03622497616777884
7a9,0.03622497616777884
7a10,0.03622497616777884
7a11,0.03622497616777884
7a12,0.03622497616777884
8a9,0.03622497616777884
8a11,0.03622497616777884
9a10,0.03622497616777884
9a11,0.03622497616777884
10a11,0.03622497616777884
11a12,0.03622497616777884
3a4,0.03590721321893867
3a5,0.03590721321893867
2a5,0.03272958373053702
2a3,0.03145853193517636
2a7,0.030823006037496027
