poly,proportion
2a3,0.03577512776831346
2a5,0.03577512776831346
3a4,0.03577512776831346
3a5,0.03577512776831346
3a7,0.03577512776831346
3a8,0.03577512776831346
4a5,0.03577512776831346
4a7,0.03577512776831346
4a9,0.03577512776831346
5a6,0.03577512776831346
5a7,0.03577512776831346
5a8,0.03577512776831346
5a9,0.03577512776831346
5a11,0.03577512776831346
6a7,0.03577512776831346
6a11,0.03577512776831346
7a8,0.03577512776831346
7a9,0.03577512776831346
7a10,0.03577512776831346
7a11,0.03577512776831346
7a12,0.03577512776831346
8a9,0.03577512776831346
8a11,0.03577512776831346
9a10,0.03577512776831346
9a11,0.03577512776831346
10a11,0.03577512776831346
11a12,0.03577512776831346
2a7,0.034071550255536626
