cluster,max_label,max_proportion
0,7a10,0.075187966
1,2a7,0.075
2,2a7,0.08510638
3,2a3,0.25
4,8a11,0.06832298
5,2a5,0.104477614
6,4a5,0.16
7,7a8,0.08
8,3a4,0.073529415
9,4a5,0.06122449
10,2a3,0.23809524
11,3a4,0.14285715
12,2a3,0.2
13,2a5,0.102564104
14,9a11,0.064327486
15,11a12,0.11363637
16,11a12,0.07913669
17,4a9,0.04494382
18,5a6,0.07777778
19,9a10,0.15384616
20,3a4,0.104166664
21,2a7,0.06451613
22,2a5,0.10526316
23,5a9,0.069767445
24,2a3,0.07936508
25,9a10,0.1
26,2a3,0.16666667
27,10a11,0.077586204
28,2a3,0.5
29,2a5,0.1388889
30,2a3,0.07692308
31,8a11,0.067567565
32,4a9,0.08695652
33,7a10,0.06666667
34,10a11,0.078431375
35,9a10,0.12727273
36,2a5,0.12903225
37,6a7,0.093023255
38,2a3,0.20833333
39,3a4,0.1590909
40,4a7,0.125
41,2a5,0.23076923
42,5a6,0.06122449
43,2a3,0.3181818
44,8a11,0.11764706
45,2a3,0.5
46,6a7,0.082474224
47,5a11,0.048
48,10a11,0.07317073
49,6a11,0.11111111
50,5a6,0.083333336
51,2a3,0.08888889
52,4a5,0.072463766
53,2a5,0.15789473
54,10a11,0.06451613
55,2a3,0.2857143
56,2a7,0.114285715
57,6a7,0.074074075
58,11a12,0.06896552
59,2a3,0.2
60,5a6,0.07692308
61,2a3,0.22580644
62,2a5,0.09756097
63,3a8,0.17857143
64,2a5,0.14285715
65,3a7,0.10810811
66,7a10,0.0875
67,4a7,0.11111111
68,2a7,0.125
69,2a7,0.17857143
70,2a5,0.08
71,2a3,0.36363637
72,9a10,0.09411765
73,7a12,0.071428575
74,2a3,0.33333334
75,2a3,0.22222222
76,2a7,0.083333336
77,2a7,0.10526316
78,6a11,0.09090909
79,2a3,0.13333334
80,2a5,0.10714286
81,5a6,0.06153846
82,8a11,0.083333336
83,7a8,0.06521739
84,4a9,0.071428575
85,2a5,0.125
86,11a12,0.41666666
87,8a9,0.07692308
88,5a7,0.15384616
89,11a12,0.41666666
90,5a11,0.045454547
91,11a12,0.125
92,8a11,0.18181819
93,2a7,0.13333334
94,11a12,0.13636364
95,8a9,0.33333334
96,2a7,0.1
97,5a11,0.06557377
