cluster,max_label,max_proportion
0,2a7,0.088607594
1,4a5,0.07462686
2,10a11,0.08181818
3,2a7,0.09803922
4,3a4,0.06557377
5,2a7,0.11111111
6,9a11,0.05925926
7,7a10,0.14545454
8,3a4,0.05940594
9,2a3,0.17021276
10,5a9,0.13725491
11,3a8,0.07317073
12,2a3,0.17777778
13,2a3,0.14705883
14,2a3,0.13953489
15,11a12,0.104477614
16,7a9,0.068627454
17,2a5,0.11111111
18,11a12,0.06896552
19,7a12,0.125
20,6a11,0.060606062
21,3a4,0.071428575
22,2a3,0.25
23,5a7,0.08064516
24,5a6,0.060869563
25,8a11,0.22222222
26,4a5,0.065789476
27,11a12,0.16129032
28,5a7,0.078125
29,9a11,0.0945946
30,2a3,0.12790698
31,2a3,0.22222222
32,4a7,0.08108108
33,5a9,0.09638554
34,4a5,0.064935066
35,5a7,0.06557377
36,9a10,0.075
37,8a11,0.104166664
38,2a3,0.25
39,8a11,0.12068965
40,6a7,0.057377048
41,2a5,0.10810811
42,2a3,0.1904762
43,2a3,0.18181819
44,8a11,0.16666667
45,11a12,0.118421055
46,5a11,0.083333336
47,3a8,0.07058824
48,6a11,0.05479452
49,2a5,0.11111111
50,2a7,0.09756097
51,11a12,0.10169491
52,11a12,0.15
53,6a11,0.08108108
54,6a11,0.08196721
55,11a12,0.1627907
56,7a11,0.06349207
57,3a4,0.07936508
58,7a10,0.08888889
59,4a9,0.125
60,2a7,0.09589041
61,7a9,0.093023255
62,3a7,0.06666667
63,8a9,0.09259259
64,2a7,0.084745765
65,5a7,0.07317073
66,2a7,0.0952381
67,9a11,0.102564104
68,5a6,0.06315789
69,6a11,0.074074075
70,10a11,0.1097561
71,7a8,0.078947365
72,11a12,0.33333334
73,2a3,0.20588236
74,2a3,0.25
75,2a7,0.10526316
76,2a3,0.25
77,2a5,0.06666667
78,9a10,0.06451613
79,3a8,0.06349207
80,2a7,0.078947365
81,3a4,0.11111111
82,9a11,0.11320755
83,2a3,0.1
