cluster,max_label,max_proportion
0,2a7,0.0875
1,4a5,0.060869563
2,10a11,0.07534247
3,2a5,0.12
4,3a4,0.06779661
5,2a5,0.0625
6,10a11,0.06703911
7,7a10,0.06870229
8,5a6,0.05263158
9,2a3,0.15873016
10,9a10,0.11578947
11,11a12,0.049382716
12,2a3,0.11023622
13,2a3,0.15254237
14,2a3,0.15
15,9a11,0.083333336
16,10a11,0.057142857
17,2a3,0.18604651
18,8a11,0.067567565
19,7a12,0.086021505
20,9a11,0.056074765
21,2a3,0.15789473
22,2a3,0.14666666
23,7a8,0.060606062
24,5a6,0.058333334
25,7a12,0.088607594
26,3a7,0.061728396
27,11a12,0.08695652
28,8a11,0.06428572
29,9a11,0.0945946
30,2a3,0.125
31,2a3,0.16393442
32,4a7,0.069767445
33,9a10,0.07377049
34,2a5,0.10169491
35,2a7,0.05
36,7a11,0.058252428
37,8a11,0.104166664
38,2a3,0.12987013
39,8a11,0.13559322
40,2a5,0.05357143
41,2a5,0.075
42,4a5,0.10169491
43,2a3,0.12727273
44,8a11,0.16666667
45,11a12,0.12328767
46,2a7,0.074074075
47,3a8,0.071428575
48,2a7,0.06896552
49,2a5,0.083333336
50,2a7,0.086419754
51,11a12,0.10169491
52,11a12,0.15
53,8a9,0.07017544
54,7a8,0.0754717
55,11a12,0.11702128
