dyn_category,proportion
flat,0.24861878453038674
hairpin,0.16390423572744015
subf,0.16390423572744015
revhairpin,0.15837937384898712
subp,0.15285451197053407
decresc,0.0570902394106814
cresc,0.055248618784530384
