dyn_category,proportion
hairpin,0.2245119305856833
revhairpin,0.21475054229934923
subp,0.1876355748373102
subf,0.18655097613882862
decresc,0.0737527114967462
cresc,0.07049891540130152
flat,0.04229934924078091
