dyn_category,proportion
revhairpin,0.23411662315056572
hairpin,0.22193211488250653
subf,0.17232375979112272
subp,0.15578764142732812
decresc,0.07571801566579635
flat,0.07049608355091384
cresc,0.06962576153176675
