dyn_category,proportion
revhairpin,0.2421972534332085
hairpin,0.23845193508114856
subf,0.1560549313358302
subp,0.1523096129837703
cresc,0.08114856429463171
decresc,0.08114856429463171
flat,0.04868913857677903
