cluster,max_label,max_proportion
0,subp,0.26811594
1,flat,0.2787286
2,flat,0.21428572
3,hairpin,0.21482602
4,flat,0.20874752
5,revhairpin,0.19880715
6,revhairpin,0.21075581
7,subp,0.2102161
8,flat,0.2832618
9,revhairpin,0.21596858
10,hairpin,0.22245322
11,subp,0.24448529
12,hairpin,0.21064301
13,hairpin,0.21957672
14,subp,0.24266145
15,hairpin,0.23093449
16,subf,0.2972028
17,subf,0.22043796
18,hairpin,0.20078227
19,revhairpin,0.21964286
20,hairpin,0.22494432
21,hairpin,0.209622
22,revhairpin,0.23148148
23,revhairpin,0.23703703
24,flat,0.2967033
25,flat,0.45454547
26,hairpin,0.21818182
27,hairpin,0.21202531
