dyn_category,proportion
hairpin,0.20952380952380953
revhairpin,0.2051948051948052
subp,0.18095238095238095
subf,0.17835497835497835
flat,0.08311688311688312
decresc,0.0735930735930736
cresc,0.06926406926406926
