dyn_category,proportion
hairpin,0.21957671957671956
revhairpin,0.21957671957671956
subp,0.17195767195767195
subf,0.16534391534391535
flat,0.08333333333333333
cresc,0.0701058201058201
decresc,0.0701058201058201
