dyn_category,proportion
hairpin,0.23093447905477982
revhairpin,0.21804511278195488
subp,0.16326530612244897
subf,0.16326530612244897
flat,0.07733619763694952
cresc,0.07626208378088077
decresc,0.07089151450053706
