dyn_category,proportion
hairpin,0.2194871794871795
revhairpin,0.21846153846153846
subf,0.17435897435897435
subp,0.1712820512820513
flat,0.07384615384615385
decresc,0.07384615384615385
cresc,0.06871794871794872
