dyn_category,proportion
subf,0.21681997371879105
subp,0.21287779237844942
flat,0.18134034165571616
revhairpin,0.15505913272010513
hairpin,0.1366622864651774
decresc,0.04993429697766097
cresc,0.04730617608409987
