dyn_category,proportion
revhairpin,0.21439509954058192
hairpin,0.20673813169984687
subp,0.18376722817764166
subf,0.17917304747320062
flat,0.07350689127105667
decresc,0.07350689127105667
cresc,0.06891271056661562
