dyn_category,proportion
hairpin,0.22264150943396227
revhairpin,0.21257861635220127
subp,0.17232704402515722
subf,0.16477987421383647
flat,0.07924528301886792
cresc,0.07547169811320754
decresc,0.0729559748427673
