dyn_category,proportion
revhairpin,0.20585048754062837
hairpin,0.20368364030335862
subp,0.18851570964247022
subf,0.18309859154929578
flat,0.08125677139761647
decresc,0.07150595882990249
cresc,0.06608884073672806
