cluster,max_label,max_proportion
0,2a3,0.036998972
1,11a12,1.0
2,2a3,0.036363635
3,11a12,0.2
4,4a9,0.5
5,7a9,0.33333334
6,11a12,0.5
7,5a11,0.4
8,8a9,0.5
9,8a11,0.5
10,8a11,0.5
11,7a10,0.33333334
12,5a11,0.14285715
13,6a7,0.5
14,11a12,1.0
15,5a11,1.0
16,6a11,0.21428572
17,7a12,1.0
18,7a10,0.33333334
19,3a8,1.0
20,3a8,1.0
21,7a10,1.0
22,2a7,1.0
23,9a11,0.5
24,7a12,1.0
25,11a12,1.0
26,7a10,0.33333334
27,11a12,1.0
28,2a7,0.25
29,7a10,1.0
30,3a8,1.0
31,7a10,0.33333334
32,10a11,1.0
33,9a10,1.0
34,7a9,0.5
35,7a9,1.0
36,8a11,1.0
37,9a11,1.0
38,7a10,0.33333334
39,9a10,1.0
40,2a7,1.0
41,2a7,1.0
42,7a10,1.0
43,11a12,1.0
44,7a8,1.0
45,5a11,0.5
46,3a8,1.0
47,9a10,1.0
48,9a11,0.5
49,2a7,1.0
50,7a12,1.0
51,4a9,1.0
52,8a11,1.0
53,5a9,1.0
54,7a8,1.0
55,9a10,1.0
56,11a12,1.0
57,7a12,1.0
58,5a11,0.2857143
59,3a8,1.0
60,7a12,1.0
61,5a8,1.0
62,8a9,1.0
63,9a10,1.0
64,9a10,1.0
65,7a11,1.0
66,10a11,1.0
67,10a11,1.0
68,9a10,1.0
69,5a11,0.5
