poly,proportion
2a3,0.036511156186612576
2a5,0.036511156186612576
3a4,0.036511156186612576
3a5,0.036511156186612576
3a7,0.036511156186612576
4a5,0.036511156186612576
4a7,0.036511156186612576
5a6,0.036511156186612576
5a7,0.036511156186612576
6a7,0.036511156186612576
7a11,0.036511156186612576
8a11,0.036511156186612576
4a9,0.03600405679513185
5a8,0.03600405679513185
5a9,0.03600405679513185
7a8,0.03600405679513185
3a8,0.035496957403651115
7a9,0.035496957403651115
7a10,0.035496957403651115
7a12,0.035496957403651115
8a9,0.035496957403651115
5a11,0.03498985801217039
6a11,0.03498985801217039
9a11,0.03498985801217039
11a12,0.03498985801217039
2a7,0.034482758620689655
10a11,0.033468559837728194
9a10,0.032454361054766734
