cluster,max_label,max_proportion
0,11a12,0.25
1,7a12,0.5
2,2a3,0.036822367
3,9a10,0.5
4,5a11,0.1875
5,7a8,0.6666667
6,2a7,0.25
7,7a9,0.5
8,8a9,0.5
9,11a12,1.0
10,10a11,1.0
11,7a10,0.33333334
12,5a11,0.2
13,5a11,0.2857143
14,11a12,1.0
15,9a10,1.0
16,9a10,1.0
17,7a12,1.0
18,7a10,0.33333334
19,3a8,1.0
20,4a9,0.5
21,7a10,1.0
22,8a11,0.5
23,9a11,0.5
24,7a12,1.0
25,11a12,1.0
26,2a3,0.036363635
27,11a12,1.0
28,7a12,1.0
29,7a10,1.0
30,3a8,1.0
31,9a10,1.0
32,7a11,1.0
33,10a11,1.0
34,5a11,0.5
35,7a9,1.0
36,8a11,1.0
37,9a11,1.0
38,7a10,0.33333334
39,9a10,1.0
40,2a7,1.0
41,2a7,1.0
42,8a11,0.5
43,11a12,1.0
44,7a8,1.0
45,2a7,1.0
46,3a8,1.0
47,9a10,1.0
48,9a11,0.5
49,2a7,1.0
50,7a12,1.0
51,4a9,1.0
52,8a11,1.0
53,5a9,1.0
54,7a9,0.33333334
55,9a10,1.0
