poly,proportion
10a11,0.06989247311827956
9a11,0.06451612903225806
11a12,0.053763440860215055
8a9,0.053763440860215055
9a10,0.053763440860215055
7a12,0.04838709677419355
8a11,0.04838709677419355
5a6,0.04838709677419355
6a7,0.04838709677419355
7a8,0.043010752688172046
7a9,0.043010752688172046
7a10,0.043010752688172046
7a11,0.043010752688172046
4a7,0.03763440860215054
5a7,0.03763440860215054
6a11,0.03763440860215054
4a9,0.026881720430107527
5a8,0.026881720430107527
5a9,0.026881720430107527
5a11,0.026881720430107527
4a5,0.026881720430107527
3a4,0.021505376344086023
3a5,0.021505376344086023
2a7,0.016129032258064516
3a7,0.016129032258064516
3a8,0.016129032258064516
