cluster,max_label,max_proportion
0,2a5,0.06741573
1,3a4,0.06215722
2,9a10,0.052287582
3,2a5,0.057636887
4,2a3,0.27884614
5,2a5,0.061797753
6,3a5,0.06666667
7,2a3,0.2631579
8,3a4,0.11818182
9,2a3,0.234375
10,2a5,0.10344828
11,7a8,0.05970149
12,9a10,0.049586777
13,4a9,0.04659498
14,10a11,0.053658538
15,2a3,0.3181818
16,4a5,0.078431375
17,10a11,0.051948052
18,2a7,0.073529415
19,2a7,0.07194245
20,9a11,0.057971016
21,3a4,0.13043478
22,2a5,0.17391305
23,5a11,0.051948052
24,2a7,0.0882353
25,5a11,0.048780486
26,11a12,0.083333336
27,7a9,0.05479452
