poly,proportion
2a5,0.05763688760806916
2a7,0.05475504322766571
3a7,0.04899135446685879
3a5,0.04899135446685879
3a4,0.04610951008645533
6a7,0.043227665706051875
3a8,0.043227665706051875
4a5,0.043227665706051875
4a9,0.040345821325648415
5a9,0.040345821325648415
4a7,0.040345821325648415
5a8,0.037463976945244955
7a8,0.037463976945244955
5a6,0.0345821325648415
2a3,0.0345821325648415
5a11,0.03170028818443804
6a11,0.02881844380403458
7a9,0.02881844380403458
7a10,0.02881844380403458
7a11,0.02881844380403458
7a12,0.02881844380403458
5a7,0.02881844380403458
8a9,0.025936599423631124
8a11,0.025936599423631124
9a10,0.023054755043227664
9a11,0.023054755043227664
10a11,0.023054755043227664
11a12,0.023054755043227664
