poly,proportion
6a7,0.08333333333333333
2a3,0.08333333333333333
5a7,0.0625
7a8,0.0625
7a9,0.0625
3a4,0.0625
2a7,0.041666666666666664
3a7,0.041666666666666664
4a7,0.041666666666666664
5a8,0.041666666666666664
7a10,0.041666666666666664
7a11,0.041666666666666664
7a12,0.041666666666666664
8a9,0.041666666666666664
5a6,0.041666666666666664
3a5,0.041666666666666664
3a8,0.020833333333333332
4a9,0.020833333333333332
5a9,0.020833333333333332
6a11,0.020833333333333332
8a11,0.020833333333333332
9a10,0.020833333333333332
9a11,0.020833333333333332
4a5,0.020833333333333332
