cluster,max_label,max_proportion
0,T,0.33449075
1,N,0.33333334
2,N,0.33333334
3,N,0.33863208
4,T,0.33605543
5,T,0.33628058
6,S,0.33546734
7,N,0.33333334
8,S,0.33352467
9,S,0.33584288
10,T,0.33566433
11,N,0.33557314
