cluster,max_label,max_proportion
0,N,0.33830598
1,N,0.33333334
2,N,0.33333334
3,T,0.3375323
4,T,0.333687
5,T,0.33598295
6,N,0.33718246
7,N,0.33333334
8,T,0.33721355
