cluster,max_label,max_proportion
0,8a11,0.061904762
1,2a7,0.07096774
2,3a8,0.05357143
3,3a7,0.06632653
4,2a3,0.11956522
5,2a3,0.34920636
6,2a7,0.06666667
7,4a5,0.0875
8,2a5,0.089108914
9,3a4,0.08695652
10,9a10,0.05755396
11,2a3,0.13461539
12,9a10,0.089108914
13,2a3,0.13829787
14,8a11,0.049295776
15,11a12,0.076271184
16,10a11,0.058441557
17,3a8,0.05263158
18,2a5,0.06779661
19,8a11,0.06403941
20,8a11,0.0859375
21,10a11,0.054945055
22,11a12,0.08730159
23,11a12,0.11578947
24,3a4,0.056
25,3a8,0.05027933
26,3a8,0.055555556
27,2a3,0.27586207
28,2a3,0.33333334
29,5a7,0.05172414
30,3a4,0.12727273
31,3a7,0.06349207
32,9a10,0.15151516
33,4a9,0.050724637
34,11a12,0.07096774
35,3a4,0.067567565
36,2a5,0.09090909
37,11a12,0.1521739
38,2a7,0.21052632
39,2a3,0.33333334
40,3a4,0.09859155
41,11a12,0.059925094
