poly,proportion
8a11,0.06593406593406594
11a12,0.06043956043956044
9a11,0.054945054945054944
10a11,0.054945054945054944
7a11,0.0521978021978022
6a11,0.04945054945054945
8a9,0.04945054945054945
7a8,0.04945054945054945
7a9,0.046703296703296704
5a6,0.046703296703296704
9a10,0.04395604395604396
5a11,0.04395604395604396
5a7,0.04395604395604396
7a12,0.04120879120879121
6a7,0.04120879120879121
5a9,0.03571428571428571
7a10,0.03571428571428571
5a8,0.03296703296703297
4a7,0.03021978021978022
4a9,0.024725274725274724
3a7,0.02197802197802198
4a5,0.02197802197802198
3a8,0.016483516483516484
2a7,0.013736263736263736
3a5,0.01098901098901099
2a5,0.005494505494505495
3a4,0.005494505494505495
