poly,proportion
2a7,0.06666666666666667
3a7,0.05925925925925926
2a5,0.05925925925925926
4a9,0.05185185185185185
3a8,0.05185185185185185
5a9,0.044444444444444446
5a11,0.044444444444444446
7a11,0.044444444444444446
4a7,0.044444444444444446
2a3,0.044444444444444446
6a11,0.037037037037037035
7a9,0.037037037037037035
5a8,0.037037037037037035
3a5,0.037037037037037035
4a5,0.037037037037037035
3a4,0.037037037037037035
7a12,0.02962962962962963
8a9,0.02962962962962963
5a6,0.02962962962962963
5a7,0.02962962962962963
7a10,0.022222222222222223
8a11,0.022222222222222223
7a8,0.022222222222222223
6a7,0.022222222222222223
9a10,0.014814814814814815
9a11,0.014814814814814815
10a11,0.014814814814814815
11a12,0.014814814814814815
