poly,proportion
9a10,0.0891089108910891
10a11,0.07920792079207921
11a12,0.07920792079207921
7a10,0.07920792079207921
9a11,0.07920792079207921
5a9,0.06930693069306931
7a12,0.06930693069306931
7a9,0.04950495049504951
4a9,0.04950495049504951
5a11,0.039603960396039604
8a9,0.039603960396039604
2a7,0.0297029702970297
3a8,0.0297029702970297
6a7,0.0297029702970297
6a11,0.0297029702970297
7a11,0.0297029702970297
5a7,0.019801980198019802
7a8,0.019801980198019802
8a11,0.019801980198019802
5a8,0.019801980198019802
3a7,0.009900990099009901
5a6,0.009900990099009901
2a5,0.009900990099009901
4a5,0.009900990099009901
4a7,0.009900990099009901
