cluster,max_label,max_proportion
0,10a11,0.060747664
1,3a5,0.07692308
2,2a3,0.18644068
3,10a11,0.061452515
4,2a7,0.077922076
5,7a8,0.07608695
6,2a3,0.09259259
7,9a10,0.074074075
8,9a10,0.22222222
9,5a7,0.1
10,7a8,0.06896552
11,5a7,0.057692308
12,4a5,0.07692308
13,7a9,0.056338027
14,4a9,0.1
15,7a11,0.07339449
16,4a5,0.067961164
17,3a5,0.057971016
18,11a12,0.05882353
19,7a8,0.06557377
20,2a5,0.08955224
21,2a5,0.1388889
22,5a11,0.07017544
23,5a11,0.057142857
24,6a11,0.060606062
25,2a3,0.2777778
26,8a11,0.05263158
27,6a7,0.074074075
28,2a5,0.13157895
29,4a9,0.050314464
30,5a8,0.14285715
31,4a5,0.07
32,8a11,0.10526316
33,4a9,0.064935066
34,3a5,0.067567565
35,2a7,0.056074765
36,11a12,0.14925373
37,2a5,0.072289154
38,3a4,0.08571429
39,9a10,0.06153846
40,3a4,0.083333336
41,2a7,0.33333334
42,7a9,0.083333336
43,6a11,0.050724637
44,3a4,0.069767445
45,2a3,0.27142859
46,9a10,0.18181819
47,7a8,0.08571429
48,3a4,0.06097561
49,5a11,0.08695652
50,4a5,0.06603774
51,3a8,0.13636364
52,2a7,0.13333334
53,11a12,0.12244898
54,3a7,0.06185567
55,4a9,0.22222222
56,2a7,0.42857143
57,2a7,0.18181819
58,2a3,0.4347826
59,8a9,0.1
60,10a11,0.16666667
61,4a5,0.06382979
62,3a4,0.1923077
63,5a8,0.14285715
64,2a5,0.082969435
65,3a4,0.14473684
66,6a11,0.083333336
67,2a7,0.075
68,3a8,1.0
69,2a7,0.2
