cluster,max_label,max_proportion
0,5a7,0.06741573
1,8a11,0.071428575
2,3a4,0.13043478
3,8a9,0.0625
4,5a8,0.057142857
5,2a3,0.65384614
6,8a11,0.06896552
7,11a12,0.1010101
8,3a4,0.07692308
9,3a4,0.07317073
10,6a11,0.0625
11,9a11,0.09090909
12,2a5,0.065789476
13,5a9,0.07964602
14,4a5,0.072463766
15,3a4,0.09090909
16,2a5,0.17857143
17,4a9,0.17142858
18,2a3,0.12195122
19,11a12,0.12857144
20,3a7,0.075
21,3a7,0.073529415
22,2a7,0.050847456
23,4a5,0.057471264
24,9a10,0.13513513
25,11a12,0.13333334
26,2a3,0.2264151
27,5a7,0.08695652
28,5a8,0.05319149
29,2a7,0.08163265
30,11a12,0.093457945
31,2a5,0.056338027
32,2a7,0.11111111
33,5a11,0.057971016
34,3a5,0.078947365
35,5a11,0.08510638
36,2a7,0.07017544
37,5a6,0.09090909
38,8a9,0.09411765
39,7a11,0.06666667
40,7a10,0.06818182
41,2a5,0.088607594
42,7a12,0.11290322
43,2a3,0.08955224
44,2a7,0.21212122
45,2a7,0.08695652
46,2a3,0.08695652
47,6a7,0.09090909
48,4a9,0.11904762
49,5a6,0.093023255
50,3a4,0.14035088
51,3a4,0.11904762
52,10a11,0.11666667
53,2a7,0.1
54,2a5,0.1590909
55,7a8,0.071428575
56,5a8,0.05357143
57,7a8,0.09090909
58,11a12,0.1627907
59,3a7,0.071428575
60,11a12,0.112676054
61,2a3,0.0877193
62,8a9,0.04918033
63,3a7,0.07272727
64,3a7,0.06818182
65,2a7,0.12631579
66,2a5,0.14285715
67,2a5,0.055555556
68,7a8,0.07692308
69,2a3,0.2777778
70,10a11,0.17391305
71,2a3,0.093023255
72,3a7,0.092307694
73,3a5,0.06382979
74,2a7,0.093023255
75,4a9,0.083333336
76,7a8,0.09836066
77,2a7,0.08
78,5a11,0.057142857
79,2a3,0.5
80,5a11,0.075
81,3a4,0.125
82,9a10,0.08
83,2a7,0.06521739
