cluster,max_label,max_proportion
0,4a7,0.05925926
1,7a9,0.06818182
2,3a5,0.10169491
3,8a11,0.05755396
4,4a9,0.04819277
5,2a3,0.42
6,8a11,0.06349207
7,8a11,0.06535948
8,4a9,0.052173913
9,3a5,0.052173913
10,2a5,0.06410257
11,4a9,0.06666667
12,2a5,0.06315789
13,10a11,0.092307694
14,4a5,0.06818182
15,3a4,0.116883114
16,3a4,0.14285715
17,2a3,0.08510638
18,2a3,0.11363637
19,11a12,0.12857144
20,3a8,0.057142857
21,2a7,0.064935066
22,2a5,0.06349207
23,2a7,0.06122449
24,11a12,0.07865169
25,10a11,0.08219178
26,2a3,0.2682927
27,2a7,0.09836066
28,9a10,0.06837607
29,3a8,0.078431375
30,7a12,0.072289154
31,4a9,0.054054055
32,4a7,0.057142857
33,6a11,0.07017544
34,2a7,0.07272727
35,11a12,0.10666667
36,2a7,0.06779661
37,4a9,0.0625
38,11a12,0.066176474
39,11a12,0.0703125
40,5a11,0.06329114
41,3a8,0.093959734
42,7a11,0.07317073
43,4a7,0.054054055
44,2a7,0.18181819
45,3a7,0.0754717
46,2a7,0.059602648
47,2a5,0.0875
48,3a8,0.0862069
49,4a5,0.10169491
50,2a3,0.27631578
51,5a6,0.09090909
52,10a11,0.11290322
53,4a5,0.07954545
54,3a5,0.09836066
55,7a8,0.06666667
