poly,proportion
2a3,0.08695652173913043
5a7,0.07246376811594203
3a8,0.057971014492753624
4a7,0.057971014492753624
6a7,0.057971014492753624
4a5,0.057971014492753624
5a6,0.057971014492753624
2a5,0.057971014492753624
3a4,0.057971014492753624
4a9,0.043478260869565216
5a8,0.043478260869565216
7a8,0.043478260869565216
7a10,0.043478260869565216
2a7,0.043478260869565216
3a7,0.043478260869565216
3a5,0.043478260869565216
5a9,0.028985507246376812
5a11,0.028985507246376812
6a11,0.014492753623188406
7a9,0.014492753623188406
7a11,0.014492753623188406
7a12,0.014492753623188406
8a9,0.014492753623188406
