cluster,max_label,max_proportion
0,5a7,0.06741573
1,7a8,0.10169491
2,3a5,0.16
3,7a9,0.074074075
4,5a9,0.07017544
5,2a3,0.64
6,4a9,0.09756097
7,7a10,0.0862069
8,3a5,0.071428575
9,3a4,0.06382979
10,9a11,0.06451613
11,11a12,0.10714286
12,7a8,0.06779661
13,4a9,0.07317073
14,6a7,0.08219178
15,2a5,0.114285715
16,2a3,0.1875
17,4a9,0.27272728
18,2a7,0.14285715
19,9a10,0.1521739
20,7a12,0.07692308
21,3a7,0.121212125
22,2a7,0.08571429
23,7a8,0.07317073
24,11a12,0.18181819
25,10a11,0.12962963
26,2a3,0.27586207
27,3a7,0.08571429
28,7a11,0.069767445
29,2a5,0.09756097
30,11a12,0.09615385
31,2a7,0.08163265
32,5a7,0.07692308
33,4a5,0.07272727
34,4a5,0.08108108
35,4a9,0.074074075
36,2a7,0.083333336
37,9a11,0.06666667
38,8a9,0.0952381
39,11a12,0.1
40,7a10,0.069767445
41,4a5,0.09589041
42,8a11,0.16666667
43,3a4,0.07017544
44,3a5,0.2173913
45,2a7,0.093023255
46,2a3,0.1
47,2a5,0.13333334
48,4a9,0.16216215
49,6a7,0.083333336
50,2a5,0.10638298
51,3a4,0.11904762
52,10a11,0.16666667
53,2a7,0.13636364
54,2a5,0.21052632
55,7a8,0.08571429
56,4a9,0.05263158
57,8a9,0.0952381
58,11a12,0.23529412
59,5a11,0.06557377
60,6a11,0.11666667
61,4a7,0.083333336
62,9a10,0.06557377
63,5a8,0.06
64,4a5,0.09090909
65,2a7,0.13186814
66,5a7,0.08695652
67,4a5,0.06849315
68,4a9,0.06666667
69,2a3,0.33333334
70,10a11,0.17391305
71,5a6,0.0952381
72,3a8,0.071428575
73,3a5,0.0625
74,2a7,0.07692308
75,4a9,0.06666667
76,7a8,0.10909091
77,8a9,0.056338027
78,2a7,0.102564104
79,2a3,0.51428574
80,6a11,0.0877193
81,2a5,0.12
82,9a10,0.0877193
83,3a7,0.06666667
84,5a11,0.075
85,7a8,0.06521739
86,6a11,0.072916664
87,3a5,0.09615385
88,7a12,0.11111111
89,2a3,0.29166666
90,6a7,0.10526316
91,5a8,0.06521739
92,5a11,0.13636364
93,4a5,0.14814815
94,4a9,0.06666667
95,2a3,0.09677419
96,7a11,0.07462686
97,5a6,0.11363637
98,3a8,0.054054055
99,2a5,0.1764706
100,7a11,0.075
101,2a5,0.073529415
102,3a4,0.17391305
103,5a9,0.08510638
104,8a11,0.084745765
105,2a7,0.102564104
106,5a6,0.12
107,2a7,0.08888889
108,5a7,0.07272727
109,11a12,0.11666667
110,9a10,0.17142858
111,9a10,0.071428575
