poly,proportion
7a12,0.06857142857142857
9a11,0.06857142857142857
10a11,0.06857142857142857
11a12,0.06857142857142857
7a11,0.06285714285714286
9a10,0.06285714285714286
6a11,0.05714285714285714
8a11,0.05714285714285714
5a11,0.05142857142857143
7a9,0.05142857142857143
7a10,0.05142857142857143
8a9,0.05142857142857143
5a8,0.04
5a9,0.04
7a8,0.04
6a7,0.03428571428571429
4a9,0.022857142857142857
5a7,0.022857142857142857
3a8,0.017142857142857144
5a6,0.017142857142857144
2a7,0.011428571428571429
3a7,0.011428571428571429
4a7,0.011428571428571429
3a5,0.005714285714285714
4a5,0.005714285714285714
