poly,proportion
3a7,0.08163265306122448
3a8,0.08163265306122448
2a7,0.08163265306122448
4a7,0.08163265306122448
2a5,0.08163265306122448
5a6,0.061224489795918366
7a11,0.04081632653061224
7a12,0.04081632653061224
10a11,0.04081632653061224
5a7,0.04081632653061224
5a8,0.04081632653061224
3a5,0.04081632653061224
4a5,0.04081632653061224
3a4,0.04081632653061224
5a11,0.02040816326530612
6a11,0.02040816326530612
7a10,0.02040816326530612
8a11,0.02040816326530612
9a10,0.02040816326530612
9a11,0.02040816326530612
11a12,0.02040816326530612
5a9,0.02040816326530612
4a9,0.02040816326530612
2a3,0.02040816326530612
