poly,proportion
2a3,0.047156726768377254
2a5,0.047156726768377254
4a5,0.044382801664355064
2a7,0.04299583911234397
3a4,0.04299583911234397
3a5,0.04160887656033287
5a6,0.04160887656033287
3a7,0.038834951456310676
4a9,0.038834951456310676
5a9,0.038834951456310676
4a7,0.03744798890429958
5a7,0.03744798890429958
3a8,0.036061026352288486
5a8,0.03467406380027739
5a11,0.033287101248266296
6a7,0.033287101248266296
7a8,0.033287101248266296
8a11,0.033287101248266296
6a11,0.0319001386962552
9a10,0.0319001386962552
7a9,0.030513176144244106
7a11,0.030513176144244106
8a9,0.030513176144244106
9a11,0.030513176144244106
10a11,0.030513176144244106
7a10,0.027739251040221916
7a12,0.027739251040221916
11a12,0.024965325936199722
