cluster,max_label,max_proportion
0,2a5,0.035928145
1,7a12,0.5
2,9a10,0.1875
3,2a3,0.035785288
4,2a3,0.03797468
5,2a5,0.07305936
6,2a3,1.0
7,2a7,0.3
8,9a10,1.0
9,7a12,0.05645161
10,2a5,0.036
11,11a12,1.0
12,2a3,0.035714287
13,7a10,1.0
14,8a9,0.75
15,5a11,0.14285715
16,7a9,0.375
17,2a3,0.036144577
18,5a9,0.6
19,11a12,0.18181819
20,5a11,0.14285715
21,2a5,0.04118993
22,2a3,1.0
23,9a10,0.25
24,3a8,1.0
25,4a9,1.0
26,4a9,0.125
27,7a9,1.0
28,2a7,1.0
29,5a8,0.5
30,7a12,1.0
31,3a8,1.0
32,4a7,0.33333334
33,7a9,1.0
34,4a9,0.125
35,7a8,0.5
36,4a9,1.0
37,7a8,1.0
38,7a11,0.5
39,5a11,0.13636364
40,8a11,0.33333334
41,3a7,1.0
42,2a5,0.035892323
43,2a3,1.0
44,3a4,0.04931507
45,9a11,0.5
46,5a9,0.6666667
47,7a12,1.0
48,11a12,1.0
49,2a3,1.0
50,11a12,1.0
51,7a10,1.0
52,3a8,1.0
53,2a7,1.0
54,2a3,1.0
55,3a8,1.0
56,11a12,1.0
57,7a10,1.0
58,7a10,1.0
59,10a11,1.0
60,7a12,1.0
61,2a7,1.0
62,4a9,0.5
63,11a12,1.0
64,2a3,1.0
65,7a12,1.0
66,10a11,1.0
67,2a7,1.0
68,2a7,1.0
69,7a10,1.0
70,3a8,1.0
71,3a8,1.0
72,9a10,1.0
73,2a3,1.0
74,9a10,1.0
75,7a11,0.5
76,3a5,1.0
77,6a11,1.0
78,5a11,0.16666667
79,7a8,1.0
80,3a8,1.0
81,8a11,1.0
82,2a3,1.0
83,2a3,1.0
84,2a3,1.0
85,9a11,1.0
86,2a5,1.0
87,8a11,1.0
88,9a11,1.0
89,8a11,1.0
90,7a12,0.16129032
91,7a10,1.0
92,8a11,1.0
93,2a3,1.0
94,4a9,0.33333334
95,11a12,1.0
96,2a3,1.0
97,2a3,1.0
