cluster,max_label,max_proportion
0,4a5,0.06521739
1,6a7,0.07476635
2,2a5,0.072463766
3,3a7,0.08510638
4,4a5,0.058441557
5,2a7,0.21875
6,3a7,0.08
7,2a3,0.29032257
8,3a8,0.06666667
9,3a8,0.083333336
10,3a8,0.0625
11,3a5,0.10526316
12,2a3,0.18518518
13,7a10,0.069767445
14,3a5,0.06
15,7a12,0.12962963
16,7a11,0.072463766
17,10a11,0.09411765
18,3a8,0.11111111
19,7a8,0.084745765
20,11a12,0.10169491
21,7a8,0.074074075
22,3a4,0.08450704
23,7a8,0.083333336
24,2a7,0.104166664
25,9a11,0.125
26,2a3,0.20833333
27,2a7,0.11363637
28,2a7,0.071428575
29,9a11,0.11764706
30,2a5,0.06122449
31,2a3,0.4117647
32,7a9,0.078125
33,10a11,0.10810811
34,5a7,0.07692308
35,4a5,0.09615385
36,4a9,0.060344826
37,2a3,0.09195402
38,11a12,0.102564104
39,3a4,0.06410257
40,2a7,0.057142857
41,7a9,0.07317073
42,2a5,0.2173913
43,3a7,0.08695652
44,11a12,0.09375
45,8a9,0.08450704
46,7a9,0.071428575
47,2a3,0.09375
48,3a4,0.16
49,9a11,0.11235955
50,2a3,0.1904762
51,4a9,0.06818182
52,10a11,0.0875
53,10a11,0.15789473
54,5a7,0.09756097
55,9a11,0.10891089
56,5a11,0.06122449
57,2a7,0.102564104
58,2a7,0.08695652
59,2a7,0.10204082
60,2a5,0.072463766
61,4a5,0.0882353
62,2a3,0.11764706
63,5a9,0.06666667
64,7a10,0.073529415
65,3a5,0.15384616
66,2a7,0.06122449
67,2a5,0.23529412
68,3a7,0.06
69,5a6,0.061728396
70,6a11,0.075
71,7a12,0.0625
72,2a3,0.30612245
73,5a11,0.051282052
74,2a7,0.23076923
75,9a10,0.078431375
76,9a10,0.074074075
77,2a5,0.12371134
78,8a9,0.055555556
79,3a5,0.1904762
80,3a8,0.10526316
81,7a8,0.07619048
82,11a12,0.13333334
83,3a8,0.061728396
