cluster,max_label,max_proportion
0,3a4,0.053254437
1,11a12,0.055944055
2,3a4,0.12068965
3,10a11,0.06177606
4,2a5,0.055214725
5,2a3,0.31506848
6,4a5,0.052980132
7,2a3,0.20212767
8,9a11,0.06285714
9,2a5,0.08695652
10,2a7,0.07874016
11,2a7,0.10714286
12,7a12,0.06369427
13,11a12,0.056737587
14,6a7,0.050632913
15,3a4,0.054263566
16,5a11,0.04733728
17,8a9,0.05940594
18,7a12,0.052083332
19,7a8,0.050955415
20,11a12,0.06147541
21,4a9,0.050955415
22,3a4,0.06713781
23,2a3,0.23188406
24,5a11,0.053333335
25,3a5,0.07926829
26,11a12,0.067567565
27,2a7,0.097345136
