poly,proportion
6a11,0.07692307692307693
7a10,0.0641025641025641
7a11,0.0641025641025641
7a12,0.0641025641025641
6a7,0.0641025641025641
7a9,0.0641025641025641
7a8,0.05128205128205128
8a9,0.05128205128205128
5a7,0.05128205128205128
5a8,0.05128205128205128
5a9,0.05128205128205128
5a11,0.05128205128205128
8a11,0.038461538461538464
4a7,0.038461538461538464
4a9,0.038461538461538464
5a6,0.038461538461538464
9a10,0.02564102564102564
9a11,0.02564102564102564
10a11,0.02564102564102564
4a5,0.02564102564102564
11a12,0.01282051282051282
3a7,0.01282051282051282
3a8,0.01282051282051282
