cluster,max_label,max_proportion
0,2a3,0.21428572
1,5a7,0.05982906
2,8a9,0.3
3,2a3,0.44444445
4,5a7,0.06363636
5,4a9,0.13793103
6,9a10,0.11290322
7,2a5,0.062068965
8,2a7,0.0877193
9,6a7,0.06410257
10,7a8,0.05172414
11,2a3,0.077922076
12,2a7,0.067567565
13,7a8,0.048245613
14,2a3,0.4
15,8a11,0.2857143
16,9a10,0.2
17,4a9,0.11111111
18,5a6,0.066176474
19,7a12,0.09411765
20,5a6,0.06666667
21,2a3,0.14285715
22,2a3,0.15384616
23,2a7,0.060240965
24,9a11,0.09589041
25,8a11,0.16666667
26,5a8,0.042704627
27,8a11,0.25
28,5a9,0.6666667
29,2a3,0.16666667
30,4a5,0.06382979
31,6a11,0.067961164
32,2a3,0.41666666
33,4a9,0.115384616
34,3a4,0.15625
35,2a3,0.36842105
36,2a5,0.083333336
37,7a8,0.2
38,3a5,0.074074075
39,2a3,0.25
40,7a10,0.05625
41,5a11,0.08219178
42,2a5,0.10526316
43,2a5,0.07692308
44,4a7,0.043956045
45,2a7,0.1
46,11a12,0.11111111
47,11a12,0.6
48,8a9,0.09259259
49,2a3,0.2
50,2a3,0.29411766
51,10a11,0.05232558
52,2a7,0.093023255
53,4a7,0.04597701
54,2a3,0.2
55,2a3,0.15789473
56,2a5,0.13333334
57,8a11,0.10869565
58,2a3,0.2777778
59,10a11,0.05
60,4a5,0.1
61,7a12,0.6666667
62,2a5,0.14285715
63,11a12,0.33333334
64,2a5,0.11111111
65,7a11,0.071428575
66,8a11,0.2857143
67,11a12,1.0
68,9a10,0.094339624
69,5a6,0.06557377
70,2a3,0.25
71,2a5,0.06896552
72,4a9,0.0952381
73,11a12,0.15
74,2a7,0.07692308
75,2a3,0.25
76,2a5,0.2
77,7a9,0.25
78,8a11,0.115384616
79,2a3,1.0
80,2a3,0.33333334
81,7a11,0.2
82,11a12,1.0
83,3a4,0.08163265
84,3a8,0.75
85,10a11,1.0
86,5a11,0.5
87,2a5,0.125
88,9a10,1.0
89,2a5,0.13636364
90,11a12,0.06349207
91,7a10,0.8
92,2a5,1.0
93,10a11,0.14285715
94,2a3,1.0
95,2a3,0.22222222
96,2a3,1.0
97,11a12,0.5
98,8a9,0.1
99,6a11,0.5
100,11a12,0.2
101,2a7,0.09090909
102,4a7,0.06557377
103,7a12,0.27272728
104,5a8,0.18181819
105,3a8,1.0
106,3a4,0.15
107,5a9,0.15
108,7a12,1.0
109,7a10,0.08
110,4a5,0.083333336
111,3a7,0.08571429
