cluster,max_label,max_proportion
0,11a12,0.14754099
1,8a11,0.25
2,7a10,0.08292683
3,5a7,0.040609136
4,6a7,0.043715846
5,5a6,0.057142857
6,5a11,0.040816326
7,7a8,0.05645161
8,4a9,0.04292929
9,2a3,0.093333334
10,8a9,0.043010753
11,2a3,0.077922076
12,8a11,0.13333334
13,2a3,0.08928572
14,2a3,0.4
15,8a9,0.043373495
16,11a12,0.36363637
17,2a3,0.115384616
18,4a9,0.04054054
19,2a3,0.25925925
20,2a3,0.14285715
21,2a7,0.037617553
22,2a3,0.12345679
23,11a12,0.6
24,2a3,0.2
25,8a11,0.16666667
26,2a5,0.08256881
27,2a3,0.24
28,5a9,0.6666667
29,4a5,0.1
30,7a12,0.6666667
31,11a12,0.33333334
32,9a10,0.05376344
33,11a12,1.0
34,9a10,0.14285715
35,4a9,0.12727273
36,2a5,0.057142857
37,2a5,0.2
38,2a3,0.14285715
39,2a3,1.0
40,2a3,0.25
41,7a9,0.093023255
