poly,proportion
7a12,0.09259259259259259
2a7,0.09259259259259259
5a11,0.07407407407407407
6a11,0.07407407407407407
7a11,0.07407407407407407
8a11,0.07407407407407407
7a9,0.05555555555555555
7a10,0.05555555555555555
3a8,0.05555555555555555
3a7,0.037037037037037035
4a7,0.037037037037037035
5a7,0.037037037037037035
2a5,0.037037037037037035
5a9,0.037037037037037035
9a11,0.037037037037037035
10a11,0.037037037037037035
7a8,0.018518518518518517
3a5,0.018518518518518517
4a5,0.018518518518518517
8a9,0.018518518518518517
4a9,0.018518518518518517
