poly,proportion
9a10,0.0728744939271255
11a12,0.0728744939271255
7a9,0.06072874493927125
7a10,0.06072874493927125
9a11,0.06072874493927125
10a11,0.06072874493927125
8a9,0.05668016194331984
6a11,0.048582995951417005
7a11,0.048582995951417005
7a12,0.048582995951417005
8a11,0.048582995951417005
5a9,0.048582995951417005
4a9,0.044534412955465584
5a11,0.04048582995951417
5a8,0.03643724696356275
7a8,0.03643724696356275
5a7,0.032388663967611336
4a7,0.02834008097165992
6a7,0.02834008097165992
5a6,0.024291497975708502
3a7,0.012145748987854251
3a8,0.012145748987854251
3a5,0.008097165991902834
4a5,0.008097165991902834
