cluster,max_label,max_proportion
0,10a11,0.07017544
1,7a9,0.06666667
2,10a11,0.06122449
3,7a12,0.11111111
4,11a12,0.121212125
5,3a4,0.14814815
6,2a5,0.08108108
7,4a5,0.1904762
8,5a11,0.09375
9,2a7,0.08
10,10a11,0.08943089
11,4a7,0.114285715
12,2a7,0.21428572
13,5a11,0.07272727
14,9a10,0.25
15,7a8,0.07936508
16,11a12,0.15384616
17,2a7,0.093023255
18,5a8,0.121212125
19,6a11,0.06451613
20,5a11,0.08196721
21,2a7,0.07017544
22,2a3,0.4814815
23,7a12,0.09259259
24,2a7,0.078947365
25,2a7,0.15
26,2a5,0.083333336
27,5a11,0.078947365
28,2a3,0.10989011
29,11a12,0.18181819
30,7a8,0.08465608
31,4a9,0.06
32,5a7,0.08988764
33,2a5,0.09756097
34,9a10,0.22727273
35,3a4,0.10526316
36,2a7,0.1
37,2a3,0.42857143
38,3a7,0.4
39,11a12,0.0945946
40,4a5,0.093023255
41,2a3,0.11111111
42,2a7,0.17391305
43,11a12,0.12903225
44,7a12,0.05882353
45,2a7,0.13043478
46,3a4,0.4
47,5a6,0.15
48,9a10,0.1875
49,6a11,0.125
50,4a9,0.2
51,2a3,0.27272728
52,3a4,0.10483871
53,7a9,0.065789476
54,4a9,0.09803922
55,5a11,0.08
56,5a6,0.10526316
57,5a11,1.0
58,2a3,0.13043478
59,2a5,0.07438017
60,7a8,0.09090909
61,9a11,1.0
62,7a11,0.18181819
63,6a7,0.1
64,5a11,0.14285715
65,9a10,0.08
66,2a3,0.13333334
67,7a8,0.07936508
68,7a12,0.09090909
69,4a9,0.06818182
70,5a9,0.13725491
71,7a8,0.06382979
72,5a8,0.078947365
73,3a4,0.093023255
74,2a5,0.071428575
75,2a3,1.0
76,7a10,0.078947365
77,9a10,1.0
78,2a5,0.15384616
79,7a8,0.16666667
80,4a7,0.1
81,5a8,0.14285715
82,4a9,0.10526316
83,2a7,0.33333334
84,3a4,0.2857143
85,3a7,0.074074075
86,3a8,0.09677419
87,2a3,0.36842105
88,5a6,0.08522727
89,3a4,0.071428575
90,5a11,0.125
91,8a9,0.071428575
92,3a4,0.2
93,3a4,0.33333334
94,4a9,0.5
95,2a3,0.5555556
96,9a10,0.11111111
97,9a10,0.09090909
98,9a10,0.0882353
99,2a3,0.47368422
100,7a10,0.1
101,2a5,0.23333333
102,10a11,0.5
103,2a7,0.10344828
104,3a8,0.074074075
105,9a10,0.13333334
106,6a7,0.11764706
107,3a4,0.06451613
108,9a11,0.5
109,4a5,0.10169491
110,9a10,0.072164945
111,3a4,0.33333334
