cluster,max_label,max_proportion
0,5a6,0.068767905
1,5a8,0.06185567
2,10a11,0.06413302
3,7a12,0.0945946
4,11a12,0.08450704
5,2a3,0.2962963
6,6a11,0.0625
7,6a11,0.0625
8,2a7,0.17142858
9,9a10,0.1875
10,2a7,0.16666667
11,7a12,0.06711409
12,5a8,0.07017544
13,2a3,0.5
14,2a3,0.171875
15,11a12,0.1
16,6a7,0.06603774
17,2a3,0.092307694
18,9a10,0.093023255
19,6a7,0.06818182
20,5a11,0.07058824
21,11a12,0.10869565
22,2a3,0.19354838
23,3a7,0.06944445
24,2a7,0.064935066
25,2a3,0.077922076
26,3a4,0.3529412
27,2a3,0.2244898
28,2a3,0.10989011
29,11a12,0.14084508
30,9a10,0.25
31,3a4,0.12195122
32,4a5,0.1904762
33,10a11,0.07017544
34,9a10,0.22727273
35,2a7,0.093023255
36,2a7,0.1
37,5a11,0.09375
38,3a7,0.4
39,7a8,0.16666667
40,7a12,0.04761905
41,6a11,0.115384616
42,3a5,0.05882353
43,2a3,0.36842105
44,3a4,0.071428575
45,2a7,0.13043478
46,10a11,0.08943089
47,4a5,0.082125604
48,9a10,0.1875
49,4a7,0.05882353
50,6a7,0.08163265
51,2a7,0.10344828
52,2a7,0.15
53,7a9,0.065789476
54,2a5,0.083333336
55,5a11,0.08
56,10a11,0.06122449
57,5a11,1.0
58,2a3,0.13043478
59,2a5,0.07438017
60,7a8,0.09090909
61,9a11,1.0
62,7a8,0.08465608
63,6a7,0.1
64,5a11,0.14285715
65,7a8,0.07936508
66,2a3,0.13333334
67,7a8,0.07936508
68,7a12,0.09090909
69,4a9,0.06818182
