dyn_category,proportion
revhairpin,0.2678951098511694
subp,0.2678951098511694
flat,0.12969525159461376
subf,0.10630758327427356
hairpin,0.1041814316087881
decresc,0.0892983699503898
cresc,0.03472714386959603
