dyn_category,proportion
hairpin,0.2962382445141066
subf,0.2962382445141066
flat,0.15047021943573669
cresc,0.0987460815047022
revhairpin,0.07314524555903866
subp,0.060083594566353184
decresc,0.025078369905956112
