poly,proportion
4a9,0.05434782608695652
5a7,0.05434782608695652
5a8,0.05434782608695652
5a9,0.05434782608695652
2a7,0.043478260869565216
3a7,0.043478260869565216
3a8,0.043478260869565216
4a7,0.043478260869565216
6a7,0.043478260869565216
7a8,0.043478260869565216
7a9,0.043478260869565216
7a10,0.043478260869565216
7a11,0.043478260869565216
7a12,0.043478260869565216
8a9,0.043478260869565216
8a11,0.043478260869565216
5a11,0.03260869565217391
6a11,0.03260869565217391
9a10,0.03260869565217391
9a11,0.03260869565217391
10a11,0.021739130434782608
11a12,0.021739130434782608
2a5,0.021739130434782608
3a5,0.021739130434782608
4a5,0.021739130434782608
5a6,0.021739130434782608
