cluster,max_label,max_proportion
0,7a12,0.072289154
1,7a9,0.05263158
2,5a6,0.06349207
3,2a3,0.08108108
4,9a11,0.062200956
5,2a3,0.20930232
6,10a11,0.08163265
7,4a9,0.071428575
8,2a7,0.09638554
9,2a5,0.08510638
10,5a9,0.083333336
11,10a11,0.05479452
12,2a7,0.08
13,4a9,0.06923077
14,2a7,0.06557377
15,3a4,0.060869563
16,5a11,0.060606062
17,10a11,0.102564104
18,4a5,0.07333333
19,4a5,0.0754717
20,7a8,0.07100592
21,2a3,0.5405405
22,2a7,0.08695652
23,5a11,0.056338027
24,5a8,0.071428575
25,4a9,0.069767445
26,9a10,0.07438017
27,4a7,0.065789476
28,8a9,0.07751938
29,5a7,0.075
30,2a5,0.08139535
31,7a9,0.069767445
32,4a7,0.08421053
33,2a3,0.15789473
34,2a3,0.34285715
35,2a7,0.125
36,2a5,0.072463766
37,10a11,0.12727273
38,2a3,0.15254237
39,3a4,0.08510638
40,2a7,0.08
41,8a9,0.071428575
42,2a3,0.26086956
43,10a11,0.055555556
44,9a11,0.048780486
45,5a6,0.10909091
46,4a7,0.094339624
47,11a12,0.13793103
48,7a9,0.06896552
49,2a3,0.07692308
50,2a3,0.20967741
51,2a3,0.11363637
52,2a5,0.121212125
53,5a11,0.053333335
54,4a7,0.075
55,7a11,0.08695652
56,3a4,0.08571429
57,3a4,0.11392405
58,7a9,0.084745765
59,9a11,0.11111111
60,4a5,0.071428575
61,9a10,0.14285715
62,7a8,0.07017544
63,2a5,0.09090909
64,4a9,0.057692308
65,4a9,0.10714286
66,2a7,0.11111111
67,2a5,0.0882353
68,5a11,0.08695652
69,5a9,0.09090909
