cluster,max_label,max_proportion
0,4a9,0.069767445
1,2a3,0.15789473
2,8a9,0.07751938
3,5a11,0.056338027
4,3a4,0.06593407
5,9a10,0.07438017
6,5a7,0.075
7,4a9,0.10714286
8,10a11,0.093023255
9,3a4,0.08510638
10,5a9,0.083333336
11,2a3,0.17391305
12,2a3,0.11363637
13,4a7,0.065789476
14,2a5,0.08139535
15,7a9,0.069767445
16,2a3,0.34285715
17,2a7,0.125
18,5a6,0.08421053
19,3a8,0.06382979
20,9a11,0.07826087
21,2a3,0.5405405
22,2a7,0.08695652
23,11a12,0.06896552
24,2a3,0.20967741
25,2a5,0.121212125
26,4a7,0.075
27,3a4,0.08571429
28,3a4,0.11392405
29,4a5,0.071428575
30,7a8,0.07017544
31,2a5,0.09090909
32,4a9,0.06
33,4a9,0.078947365
34,7a12,0.11764706
35,2a3,0.115384616
36,4a7,0.07042254
37,10a11,0.12727273
38,4a7,0.069767445
39,6a7,0.0952381
40,4a7,0.07272727
41,2a3,0.3529412
42,2a3,0.26086956
43,10a11,0.055555556
44,9a11,0.048780486
45,5a6,0.10909091
46,4a7,0.094339624
47,11a12,0.13793103
48,7a9,0.06896552
49,2a3,0.07692308
50,2a7,0.078125
51,8a11,0.074074075
52,3a4,0.08888889
53,5a11,0.053333335
54,6a11,0.071428575
55,7a11,0.08695652
56,2a7,0.11111111
57,6a11,0.059322033
58,7a9,0.084745765
59,9a11,0.11111111
60,4a5,0.1
61,9a10,0.14285715
62,7a9,0.069767445
63,8a11,0.08411215
64,4a9,0.057692308
65,2a7,0.10344828
66,2a7,0.11111111
67,2a5,0.0882353
68,5a11,0.08695652
69,5a9,0.09090909
70,10a11,0.102564104
71,8a9,0.074074075
72,9a10,0.11764706
73,2a3,0.125
74,2a7,0.24
75,2a7,0.16129032
76,4a9,0.05882353
77,2a5,0.15384616
78,2a3,0.125
79,5a11,0.057142857
80,7a12,0.11764706
81,10a11,0.13333334
82,10a11,0.12903225
83,2a5,0.1
84,11a12,0.13636364
85,4a9,0.10169491
86,2a5,0.09090909
87,2a5,0.23076923
88,10a11,0.121212125
89,8a9,0.08928572
90,2a7,0.13333334
91,4a7,0.1
92,5a6,0.08955224
93,11a12,0.08695652
94,2a7,0.08
95,5a11,0.0625
96,7a12,0.11764706
97,5a11,0.08695652
